year,county,heat wave count,cold wave count
2003,Richmond County,7,4
2003,Richmond city,5,3
2003,Roanoke city,1,4
2003,Salem city,2,3
2003,Southampton County,7,3
2003,Spotsylvania County,4,4
2003,Stafford County,2,4
2003,Suffolk city,6,3
2003,Surry County,5,4
2003,Sussex County,4,3
2003,Virginia Beach city,1,0
2003,Warren County,1,5
2003,Westmoreland County,8,4
2003,Williamsburg city,4,3
2003,York County,7,3
2004,Accomack County,1,2
2004,Amelia County,1,3
2004,Caroline County,1,6
2004,Charles City County,1,1
2004,Chesterfield County,2,3
2004,Danville city,2,3
2004,Franklin city,1,3
2004,Hampton city,1,0
2004,Hopewell city,1,1
2004,James City County,2,1
2004,King William County,1,4
2004,King and Queen County,1,3
2004,Mathews County,1,1
2004,Mecklenburg County,2,4
2004,New Kent County,1,2
2004,Northampton County,1,0
2004,Poquoson city,1,0
2004,Powhatan County,1,3
2004,Prince George County,2,0
2004,Southampton County,1,2
2004,Suffolk city,1,1
2004,Williamsburg city,2,1
2004,York County,1,0
2005,Accomack County,7,3
2005,Albemarle County,7,5
2005,Alexandria city,9,4
2005,Alleghany County,2,6
2005,Amelia County,16,4
2005,Amherst County,8,4
2005,Appomattox County,8,3
2005,Arlington County,10,6
2005,Augusta County,1,6
2005,Bedford County,6,4
2005,Botetourt County,7,5
2005,Bristol city,2,5
2005,Brunswick County,13,2
2005,Buckingham County,13,5
2005,Buena Vista city,10,6
2005,Campbell County,10,4
2005,Caroline County,14,5
2005,Charles City County,15,1
2005,Charlotte County,12,3
2005,Charlottesville city,14,5
2005,Chesapeake city,13,1
2005,Chesterfield County,15,3
2005,Clarke County,7,5
2005,Colonial Heights city,14,3
2005,Covington city,6,4
2005,Craig County,1,6
2005,Culpeper County,12,5
2005,Cumberland County,14,5
2005,Danville city,12,2
2005,Dinwiddie County,14,4
2005,Emporia city,11,2
2005,Essex County,13,5
2005,Fairfax County,9,4
2005,Fairfax city,7,4
2005,Falls Church city,7,1
2005,Fauquier County,7,4
2005,Fluvanna County,12,5
2005,Franklin County,4,4
2005,Franklin city,16,2
2005,Frederick County,7,5
2005,Fredericksburg city,14,5
2005,Galax city,1,3
2005,Gloucester County,12,1
2005,Goochland County,14,3
2005,Greene County,5,6
2005,Greensville County,14,2
2005,Halifax County,9,3
2005,Hampton city,14,0
2005,Hanover County,16,3
2005,Harrisonburg city,6,4
2005,Henrico County,14,3
2005,Henry County,12,3
2005,Hopewell city,14,1
2005,Isle of Wight County,14,1
2005,James City County,13,1
2005,King George County,13,3
2005,King William County,14,5
2005,King and Queen County,15,4
2005,Lancaster County,10,2
2005,Lee County,2,2
2005,Loudoun County,7,5
2005,Louisa County,13,4
2005,Lunenburg County,13,4
2005,Lynchburg city,10,5
2005,Madison County,7,7
2005,Manassas Park city,6,4
2005,Manassas city,6,6
2005,Martinsville city,11,4
2005,Mathews County,11,2
2005,Mecklenburg County,14,3
2005,Middlesex County,15,3
2005,Montgomery County,2,3
2005,Nelson County,7,6
2005,New Kent County,15,2
2005,Newport News city,13,0
2005,Norfolk city,11,0
2005,Northampton County,7,2
2005,Northumberland County,10,3
2005,Nottoway County,16,3
2005,Orange County,11,6
2005,Page County,6,4
2005,Patrick County,3,5
2005,Petersburg city,14,3
2005,Pittsylvania County,9,3
2005,Poquoson city,14,0
2005,Portsmouth city,11,0
2005,Powhatan County,10,3
2005,Prince Edward County,10,4
2005,Prince George County,10,1
2005,Prince William County,8,4
2005,Pulaski County,1,5
2005,Radford city,2,6
2005,Rappahannock County,4,2
2005,Richmond County,11,4
2005,Richmond city,16,4
2005,Roanoke County,3,5
2005,Roanoke city,6,3
2005,Rockbridge County,2,8
2005,Rockingham County,3,6
2005,Salem city,9,3
2005,Scott County,1,5
2005,Shenandoah County,8,7
2005,Southampton County,16,2
2005,Spotsylvania County,11,5
2005,Stafford County,12,2
2005,Staunton city,7,6
2005,Suffolk city,14,2
2005,Surry County,17,1
2005,Sussex County,18,2
2005,Virginia Beach city,7,0
2005,Warren County,5,7
2005,Washington County,1,5
2005,Waynesboro city,5,4
2005,Westmoreland County,14,3
2005,Williamsburg city,16,2
2005,Winchester city,9,4
2005,Wythe County,1,5
2005,York County,15,1
2006,Accomack County,9,0
2006,Albemarle County,11,1
2006,Alexandria city,9,0
2006,Alleghany County,1,2
2006,Amelia County,17,0
2006,Amherst County,10,0
2006,Appomattox County,11,0
2006,Arlington County,12,0
2006,Augusta County,2,2
2006,Bedford County,8,0
2006,Botetourt County,7,0
2006,Bristol city,5,2
2006,Brunswick County,14,0
2006,Buckingham County,11,1
2006,Buena Vista city,11,0
2006,Campbell County,6,0
2006,Caroline County,15,0
2006,Charles City County,14,0
2006,Charlotte County,13,0
2006,Charlottesville city,12,0
2006,Chesapeake city,8,0
2006,Chesterfield County,13,0
2006,Clarke County,7,1
2006,Colonial Heights city,14,0
2006,Covington city,6,0
2006,Culpeper County,11,0
2006,Cumberland County,21,1
2006,Danville city,16,0
2006,Dinwiddie County,15,0
2006,Emporia city,14,0
2006,Essex County,15,0
2006,Fairfax County,9,1
2006,Fairfax city,11,0
2006,Falls Church city,5,1
2006,Fauquier County,12,1
2006,Fluvanna County,10,1
2006,Franklin County,5,0
2006,Franklin city,11,0
2006,Frederick County,10,0
2006,Fredericksburg city,12,1
2006,Gloucester County,16,0
2006,Goochland County,16,0
2006,Greene County,8,2
2006,Greensville County,11,0
2006,Halifax County,10,0
2006,Hampton city,12,0
2006,Hanover County,15,0
2006,Harrisonburg city,7,1
2006,Henrico County,14,0
2006,Henry County,11,0
2006,Hopewell city,15,0
2006,Isle of Wight County,13,0
2006,James City County,12,0
2006,King George County,11,0
2006,King William County,12,0
2006,King and Queen County,20,0
2006,Lancaster County,15,0
2006,Lee County,1,2
2006,Loudoun County,10,0
2006,Louisa County,13,0
2006,Lunenburg County,12,0
2006,Lynchburg city,11,0
2006,Madison County,8,0
2006,Manassas Park city,13,1
2006,Manassas city,15,1
2006,Martinsville city,10,0
2006,Mathews County,11,0
2006,Mecklenburg County,14,0
2006,Middlesex County,11,0
2006,Nelson County,9,1
2006,New Kent County,12,0
2006,Newport News city,15,0
2006,Norfolk city,10,0
2006,Northampton County,9,0
2006,Northumberland County,14,0
2006,Nottoway County,14,0
2006,Orange County,14,1
2006,Page County,6,2
2006,Patrick County,3,0
2006,Petersburg city,16,0
2006,Pittsylvania County,9,0
2006,Poquoson city,14,0
2006,Portsmouth city,10,0
2006,Powhatan County,14,0
2006,Prince Edward County,8,0
2006,Prince George County,11,0
2006,Prince William County,13,1
2006,Radford city,2,1
2006,Rappahannock County,9,2
2006,Richmond County,15,0
2006,Richmond city,17,0
2006,Roanoke County,5,1
2006,Roanoke city,11,0
2006,Rockbridge County,5,2
2006,Rockingham County,3,2
2006,Salem city,10,0
2006,Scott County,2,3
2006,Shenandoah County,7,1
2006,Southampton County,16,0
2006,Spotsylvania County,15,0
2006,Stafford County,12,1
2006,Staunton city,5,1
2006,Suffolk city,13,0
2006,Surry County,18,0
2006,Sussex County,16,0
2006,Virginia Beach city,9,0
2006,Warren County,7,1
2006,Waynesboro city,6,1
2006,Westmoreland County,13,0
2006,Williamsburg city,12,0
2006,Winchester city,8,0
2006,York County,12,0
2007,Accomack County,5,1
2007,Albemarle County,13,2
2007,Alexandria city,20,2
2007,Alleghany County,6,7
2007,Amelia County,20,2
2007,Amherst County,8,2
2007,Appomattox County,9,2
2007,Arlington County,13,3
2007,Augusta County,3,3
2007,Bath County,3,5
2007,Bedford County,9,2
2007,Bland County,2,4
2007,Botetourt County,6,3
2007,Bristol city,8,3
2007,Brunswick County,19,2
2007,Buchanan County,6,7
2007,Buckingham County,12,2
2007,Buena Vista city,11,4
2007,Campbell County,11,1
2007,Caroline County,21,5
2007,Carroll County,3,4
2007,Charles City County,21,0
2007,Charlotte County,14,2
2007,Charlottesville city,12,3
2007,Chesapeake city,11,0
2007,Chesterfield County,21,2
2007,Clarke County,11,3
2007,Colonial Heights city,23,1
2007,Covington city,10,3
2007,Craig County,3,5
2007,Culpeper County,13,2
2007,Cumberland County,17,3
2007,Danville city,23,2
2007,Dickenson County,3,3
2007,Dinwiddie County,18,2
2007,Emporia city,18,2
2007,Essex County,18,1
2007,Fairfax County,13,5
2007,Fairfax city,11,1
2007,Falls Church city,13,3
2007,Fauquier County,14,4
2007,Floyd County,2,5
2007,Fluvanna County,18,2
2007,Franklin County,7,1
2007,Franklin city,21,1
2007,Frederick County,6,4
2007,Fredericksburg city,16,4
2007,Galax city,2,4
2007,Giles County,3,7
2007,Gloucester County,20,1
2007,Goochland County,14,3
2007,Greene County,7,4
2007,Greensville County,23,2
2007,Halifax County,14,2
2007,Hampton city,12,0
2007,Hanover County,16,3
2007,Harrisonburg city,6,4
2007,Henrico County,20,2
2007,Henry County,19,1
2007,Hopewell city,19,1
2007,Isle of Wight County,15,1
2007,James City County,16,1
2007,King George County,19,5
2007,King William County,17,2
2007,King and Queen County,21,2
2007,Lancaster County,19,2
2007,Lee County,6,4
2007,Loudoun County,11,4
2007,Louisa County,16,3
2007,Lunenburg County,20,2
2007,Lynchburg city,9,3
2007,Madison County,8,4
2007,Manassas Park city,19,4
2007,Manassas city,18,3
2007,Martinsville city,20,1
2007,Mathews County,18,1
2007,Mecklenburg County,14,2
2007,Middlesex County,18,1
2007,Montgomery County,6,3
2007,Nelson County,8,3
2007,New Kent County,16,2
2007,Newport News city,13,0
2007,Norfolk city,13,0
2007,Northampton County,11,0
2007,Northumberland County,20,1
2007,Nottoway County,21,2
2007,Orange County,13,5
2007,Page County,6,5
2007,Patrick County,6,3
2007,Petersburg city,21,1
2007,Pittsylvania County,16,2
2007,Poquoson city,18,0
2007,Portsmouth city,16,0
2007,Powhatan County,20,3
2007,Prince Edward County,11,1
2007,Prince George County,14,1
2007,Prince William County,17,6
2007,Pulaski County,7,6
2007,Radford city,5,2
2007,Rappahannock County,11,7
2007,Richmond County,17,2
2007,Richmond city,14,2
2007,Roanoke County,8,5
2007,Roanoke city,12,3
2007,Rockbridge County,8,4
2007,Rockingham County,3,6
2007,Russell County,1,3
2007,Salem city,13,3
2007,Scott County,2,3
2007,Shenandoah County,9,5
2007,Smyth County,2,2
2007,Southampton County,13,1
2007,Spotsylvania County,17,6
2007,Stafford County,17,6
2007,Staunton city,6,5
2007,Suffolk city,17,1
2007,Surry County,18,1
2007,Sussex County,18,1
2007,Tazewell County,2,5
2007,Virginia Beach city,10,0
2007,Warren County,8,6
2007,Washington County,6,3
2007,Waynesboro city,8,2
2007,Westmoreland County,23,2
2007,Williamsburg city,12,1
2007,Winchester city,9,5
2007,Wythe County,4,3
2007,York County,14,0
2008,Accomack County,7,0
2008,Albemarle County,13,2
2008,Alexandria city,8,0
2008,Alleghany County,1,4
2008,Amelia County,10,1
2008,Amherst County,5,2
2008,Appomattox County,11,0
2008,Arlington County,7,0
2008,Augusta County,1,5
2008,Bedford County,7,2
2008,Botetourt County,4,2
2008,Bristol city,4,5
2008,Brunswick County,10,1
2008,Buckingham County,9,3
2008,Buena Vista city,9,3
2008,Campbell County,7,2
2008,Caroline County,9,2
2008,Charles City County,14,0
2008,Charlotte County,8,2
2008,Charlottesville city,12,1
2008,Chesapeake city,9,0
2008,Chesterfield County,16,2
2008,Clarke County,4,2
2008,Colonial Heights city,13,1
2008,Covington city,4,2
2008,Culpeper County,7,1
2008,Cumberland County,15,2
2008,Danville city,9,1
2008,Dinwiddie County,18,2
2008,Emporia city,15,1
2008,Essex County,8,2
2008,Fairfax County,6,1
2008,Fairfax city,5,1
2008,Falls Church city,6,1
2008,Fauquier County,6,3
2008,Fluvanna County,15,2
2008,Franklin County,6,2
2008,Franklin city,9,1
2008,Frederick County,5,4
2008,Fredericksburg city,10,0
2008,Gloucester County,11,0
2008,Goochland County,15,2
2008,Greene County,7,3
2008,Greensville County,14,0
2008,Halifax County,9,2
2008,Hampton city,8,0
2008,Hanover County,11,1
2008,Harrisonburg city,5,3
2008,Henrico County,11,1
2008,Henry County,7,2
2008,Hopewell city,15,0
2008,Isle of Wight County,14,0
2008,James City County,14,0
2008,King George County,7,2
2008,King William County,13,2
2008,King and Queen County,14,0
2008,Lancaster County,9,0
2008,Loudoun County,6,2
2008,Louisa County,9,3
2008,Lunenburg County,11,1
2008,Lynchburg city,9,2
2008,Madison County,3,3
2008,Manassas Park city,7,3
2008,Manassas city,6,2
2008,Martinsville city,9,1
2008,Mathews County,7,0
2008,Mecklenburg County,7,2
2008,Middlesex County,10,0
2008,Montgomery County,1,2
2008,Nelson County,7,3
2008,New Kent County,12,2
2008,Newport News city,11,0
2008,Norfolk city,8,0
2008,Northampton County,10,0
2008,Northumberland County,6,0
2008,Nottoway County,13,1
2008,Orange County,12,2
2008,Page County,2,4
2008,Patrick County,7,3
2008,Petersburg city,14,1
2008,Pittsylvania County,6,3
2008,Poquoson city,6,0
2008,Portsmouth city,8,0
2008,Powhatan County,11,2
2008,Prince Edward County,8,1
2008,Prince George County,10,1
2008,Prince William County,10,3
2008,Pulaski County,1,4
2008,Radford city,4,5
2008,Rappahannock County,4,3
2008,Richmond County,10,1
2008,Richmond city,14,0
2008,Roanoke County,5,2
2008,Roanoke city,7,2
2008,Rockbridge County,5,6
2008,Rockingham County,3,5
2008,Salem city,5,1
2008,Scott County,1,3
2008,Shenandoah County,4,3
2008,Southampton County,18,1
2008,Spotsylvania County,9,3
2008,Stafford County,10,2
2008,Staunton city,3,3
2008,Suffolk city,7,0
2008,Surry County,16,0
2008,Sussex County,14,1
2008,Virginia Beach city,8,0
2008,Warren County,1,3
2008,Waynesboro city,4,1
2008,Westmoreland County,9,0
2008,Williamsburg city,12,0
2008,Winchester city,5,4
2008,York County,12,0
2009,Accomack County,1,2
2009,Albemarle County,1,4
2009,Alexandria city,2,5
2009,Amelia County,2,5
2009,Appomattox County,2,5
2009,Arlington County,4,5
2009,Brunswick County,7,5
2009,Buckingham County,1,3
2009,Campbell County,2,6
2009,Caroline County,7,7
2009,Charles City County,8,3
2009,Charlottesville city,2,5
2009,Chesapeake city,3,1
2009,Chesterfield County,6,5
2009,Colonial Heights city,5,4
2009,Culpeper County,5,7
2009,Cumberland County,4,6
2009,Danville city,2,5
2009,Dinwiddie County,8,4
2009,Emporia city,5,4
2009,Essex County,5,7
2009,Fairfax County,5,3
2009,Fairfax city,1,6
2009,Falls Church city,4,5
2009,Fauquier County,4,7
2009,Fluvanna County,3,7
2009,Franklin County,2,5
2009,Franklin city,7,4
2009,Frederick County,2,7
2009,Fredericksburg city,4,3
2009,Gloucester County,5,2
2009,Goochland County,7,3
2009,Greensville County,4,4
2009,Halifax County,2,5
2009,Hampton city,3,1
2009,Hanover County,5,5
2009,Harrisonburg city,1,7
2009,Henrico County,5,5
2009,Henry County,2,5
2009,Hopewell city,6,3
2009,Isle of Wight County,3,2
2009,James City County,3,2
2009,King George County,3,5
2009,King William County,4,6
2009,King and Queen County,6,5
2009,Lancaster County,6,2
2009,Loudoun County,4,4
2009,Louisa County,2,8
2009,Lunenburg County,2,5
2009,Lynchburg city,1,2
2009,Madison County,1,5
2009,Manassas Park city,2,5
2009,Manassas city,6,5
2009,Martinsville city,2,5
2009,Mathews County,3,2
2009,Mecklenburg County,3,3
2009,Middlesex County,7,2
2009,New Kent County,4,5
2009,Newport News city,5,1
2009,Norfolk city,6,1
2009,Northampton County,2,2
2009,Northumberland County,5,3
2009,Nottoway County,3,4
2009,Orange County,3,6
2009,Petersburg city,6,3
2009,Pittsylvania County,2,5
2009,Poquoson city,2,1
2009,Portsmouth city,6,1
2009,Powhatan County,6,4
2009,Prince George County,7,5
2009,Prince William County,2,6
2009,Rappahannock County,2,7
2009,Richmond County,2,5
2009,Richmond city,7,5
2009,Roanoke city,1,4
2009,Shenandoah County,1,6
2009,Southampton County,4,3
2009,Spotsylvania County,4,9
2009,Stafford County,5,4
2009,Staunton city,1,5
2009,Suffolk city,5,1
2009,Surry County,7,3
2009,Sussex County,4,5
2009,Virginia Beach city,3,0
2009,Westmoreland County,5,5
2009,Williamsburg city,6,2
2009,Winchester city,1,6
2009,York County,4,2
2010,Accomack County,17,0
2010,Albemarle County,26,3
2010,Alexandria city,28,1
2010,Alleghany County,7,6
2010,Amelia County,30,2
2010,Amherst County,18,8
2010,Appomattox County,20,3
2010,Arlington County,26,1
2010,Augusta County,8,6
2010,Bath County,5,8
2010,Bedford County,18,6
2010,Botetourt County,15,7
2010,Bristol city,11,7
2010,Brunswick County,28,2
2010,Buchanan County,1,4
2010,Buckingham County,30,4
2010,Buena Vista city,24,7
2010,Campbell County,20,4
2010,Caroline County,30,5
2010,Carroll County,3,8
2010,Charles City County,34,1
2010,Charlotte County,19,3
2010,Charlottesville city,28,3
2010,Chesapeake city,23,0
2010,Chesterfield County,27,2
2010,Clarke County,22,4
2010,Colonial Heights city,26,3
2010,Covington city,24,5
2010,Craig County,6,7
2010,Culpeper County,26,6
2010,Cumberland County,32,4
2010,Danville city,23,2
2010,Dickenson County,1,5
2010,Dinwiddie County,27,3
2010,Emporia city,32,1
2010,Essex County,33,4
2010,Fairfax County,28,2
2010,Fairfax city,22,3
2010,Falls Church city,26,1
2010,Fauquier County,16,7
2010,Floyd County,1,10
2010,Fluvanna County,30,6
2010,Franklin County,17,7
2010,Franklin city,37,1
2010,Frederick County,26,6
2010,Fredericksburg city,28,7
2010,Galax city,4,6
2010,Giles County,3,7
2010,Gloucester County,28,1
2010,Goochland County,37,5
2010,Greene County,25,6
2010,Greensville County,32,1
2010,Halifax County,21,2
2010,Hampton city,27,0
